ID,SKU,Name,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global","Attribute 15 name","Attribute 15 value(s)","Attribute 15 visible","Attribute 15 global","Attribute 16 name","Attribute 16 value(s)","Attribute 16 visible","Attribute 16 global","Attribute 17 name","Attribute 17 value(s)","Attribute 17 visible","Attribute 17 global","Attribute 18 name","Attribute 18 value(s)","Attribute 18 visible","Attribute 18 global","Attribute 19 name","Attribute 19 value(s)","Attribute 19 visible","Attribute 19 global","Attribute 20 name","Attribute 20 value(s)","Attribute 20 visible","Attribute 20 global"
5896,CDM-494A80,"Jargar Eccentric – Medium – 4/4",Modèle,Eccentric,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5840,CDM-C21247,"Jargar Eccentric – Medium – 4/4",Modèle,Eccentric,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5900,CDM-BFB6DB,"Jargar Evoke – Medium – 4/4",Modèle,Evoke,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5673,CDM-11BA37,"Jargar Superior – Medium",Modèle,Superior,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5902,CDM-BF0A5A,"Jargar Superior – Medium – 4/4",Modèle,Superior,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5554,CDM-DA96A9,"Jargar Young Talent – Medium",Modèle,"Young Talent",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 3/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5625,CDM-371AE7,"Jargar Young Talent – Medium",Modèle,"Young Talent",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5555,CDM-9F82DF,"Larsen Aurora – Medium",Modèle,Aurora,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/16, 1/2, 1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,"étudiant, intermédiaire",1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5586,CDM-F5E193,"Optima Goldbrokat – Medium",Modèle,Goldbrokat,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5675,CDM-9D253E,"Optima Goldbrokat – Medium",Modèle,Goldbrokat,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846,CDM-D389C0,"Optima Goldbrokat – Medium – 4/4",Modèle,Goldbrokat,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5626,CDM-206D4D,"Optima Protos – Boule – Medium",Modèle,Protos,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5587,CDM-42A55D,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5677,CDM-75740C,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,CDM-9EA3D1,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,CDM-BF72B0,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,CDM-0C2389,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,CDM-4BCBFC,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,CDM-B6330C,"Optima Protos – Medium",Modèle,Protos,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,CDM-0C437D,"Pirastro – Eudoxa Orchestra La boyau/argent – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,
3482,CDM-B138F6,"Pirastro – Eudoxa Orchestra Mi boyau/argent – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,
3478,CDM-FAFF95,"Pirastro – Eudoxa Orchestra Re boyau/argent – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,
3484,CDM-5E3CD0,"Pirastro – Eudoxa Orchestra Si boyau/argent – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,
3476,CDM-804879,"Pirastro – Eudoxa Orchestra Sol boyau/argent – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,
3498,CDM-FC61B8,"Pirastro – Evah Pirazzi Orchestra jeu – Light – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3494,CDM-A964F3,"Pirastro – Evah Pirazzi Orchestra La 3/4 – Light – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3500,CDM-D44604,"Pirastro – Evah Pirazzi Orchestra Mi 3/4 – Light – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3504,CDM-14010D,"Pirastro – Evah Pirazzi Orchestra Mi Medium 2,10m – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,CDM-9FE921,"Pirastro – Evah Pirazzi Orchestra Ré 3/4 – Light – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3486,CDM-A6E9B4,"Pirastro – Evah Pirazzi Orchestra Sol 3/4 – Light – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3514,CDM-199181,"Pirastro – Evah Pirazzi Slap Orchestra Ré boyau – Medium – 3/4",Modèle,"Evah Pirazzi Slap Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,jazz,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
3510,CDM-96576C,"Pirastro – Evah Pirazzi Slap Orchestra Sol boyau – Medium – 3/4",Modèle,"Evah Pirazzi Slap Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,jazz,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
3508,CDM-537F66,"Pirastro – Evah Pirazzi Slap Orchestra Sol synthétique/aluminium – Medium – 3/4",Modèle,"Evah Pirazzi Slap Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Filage,aluminium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,jazz,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
3538,CDM-10EA91,"Pirastro – Flat-Chromesteel Orchestra Mi Medium 2,1m – 3/4",Modèle,"Flat-Chromesteel Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,CDM-8380E6,"Pirastro – Flexocor Deluxe Orchestra Mi Medium 2,10 m – 3/4",Modèle,"Flexocor Deluxe Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3575,CDM-F98A56,"Pirastro – Flexocor Deluxe Soloist Do alto – Medium – 3/4",Modèle,"Flexocor Deluxe Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3603,CDM-C08953,"Pirastro – Flexocor Orchestra Mi Medium 2,10m – 4/4",Modèle,"Flexocor Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,4/4,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,CDM-9AC466,"Pirastro – Flexocor Orchestra Sol Medium 5/4",Modèle,"Flexocor Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,CDM-FB211F,"Pirastro – Flexocor Soloist Do alto – Medium",Modèle,"Flexocor Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,CDM-02BECB,"Pirastro Chromcor – Boule – Medium",Modèle,Chromcor,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,"1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,"étudiant, orchestre",1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5684,CDM-CDCA0E,"Pirastro Chromcor – Medium",Modèle,Chromcor,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,"étudiant, orchestre",1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5848,CDM-813EC0,"Pirastro Eudoxa – Boule – Medium – 4/4",Modèle,Eudoxa,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,Âme,acier,1,1,Filage,aluminium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,
5761,CDM-C638E1,"Pirastro Eudoxa Orchestra – Medium – 3/4",Modèle,"Eudoxa Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,"Temps de rodage",long,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5850,CDM-FC2F12,"Pirastro Evah Pirazzi – Boucle – Medium – 4/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boucle,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5852,CDM-D78EDA,"Pirastro Evah Pirazzi – Boule – Medium – 4/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5686,CDM-C77760,"Pirastro Evah Pirazzi – Light",Modèle,"Evah Pirazzi",1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5906,CDM-6177C9,"Pirastro Evah Pirazzi – Light – 4/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Light,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5688,CDM-6055EA,"Pirastro Evah Pirazzi – Medium",Modèle,"Evah Pirazzi",1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,CDM-5F2C0D,"Pirastro Evah Pirazzi – Medium – 3/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5864,CDM-085596,"Pirastro Evah Pirazzi argenté – Boule – Light – 4/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,Boule,1,1,Âme,acier,1,1,Filage,argent,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,
