ID,SKU,Name,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global
2600,CDM-BC4B12,Larsen Original & Il Cannone – 4/4,Marque,Larsen,1,1,Modèle,Original et Il Cannone,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2601,CDM-3496B8,Pirastro Eudoxa – Sol – Medium – 4/4,Marque,Pirastro,1,1,Modèle,Eudoxa,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
2602,CDM-9792DC,Optima Goldbrokat Premium – Mi – Boucle – Extra-hard – 4/4,Marque,Optima,1,1,Modèle,Goldbrokat Premium,1,1,Instrument,Violon,1,1,Corde,Mi,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,Boucle,1,1,Âme,,0,1,Filage,laiton,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2603,CDM-674065,Jargar Evoke – Sol – Medium – 4/4,Marque,Jargar,1,1,Modèle,Evoke,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2604,CDM-EF2CA3,Jargar Evoke – Do – Medium – 4/4,Marque,Jargar,1,1,Modèle,Evoke,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2605,CDM-5E0473,Jargar Evoke – La – Medium – 4/4,Marque,Jargar,1,1,Modèle,Evoke,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2606,CDM-BD4C99,Jargar Evoke – Ré – Medium – 4/4,Marque,Jargar,1,1,Modèle,Evoke,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2608,CDM-ED5DEC,Pirastro Chorda -platejada Light – Ré – 4/4,Marque,Pirastro,1,1,Modèle,Chorda,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,boyau,1,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,baroque,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,faible,1,1,Temps de rodage,long,1,1
2610,CDM-8FD204,Pirastro Eudoxa - Light – Sol – 4/4,Marque,Pirastro,1,1,Modèle,Eudoxa,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
2612,CDM-F4DB35,Pirastro Flexocor Deluxe – La – Medium – 4/4,Marque,Pirastro,1,1,Modèle,Flexocor Deluxe,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2614,CDM-125CB3,Pirastro Flexocor Deluxe – Ré – Medium – 4/4,Marque,Pirastro,1,1,Modèle,Flexocor Deluxe,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2616,CDM-3C4965,Pirastro Flexocor Deluxe – Sol – Medium – 4/4,Marque,Pirastro,1,1,Modèle,Flexocor Deluxe,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2618,CDM-FCCD3C,Pirastro Flexocor Deluxe – Do – Medium – 4/4,Marque,Pirastro,1,1,Modèle,Flexocor Deluxe,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2620,CDM-F9C607,Thomastik Peter Infeld PI41 – La – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Peter Infeld,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
2622,CDM-401FDC,Thomastik Peter Infeld PI42 – Ré – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Peter Infeld,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
2624,CDM-CCB5C7,Thomastik Peter Infeld PI43 – Sol – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Peter Infeld,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
2626,CDM-77D9E8,Thomastik Peter Infeld PI44 – Do – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Peter Infeld,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
2628,CDM-ED14CF,Thomastik Spirocore S3233 combo C G – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
2630,CDM-AE9BF6,Thomastik Spirocore S787 – Sol – Medium – 1/2,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,1/2,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,chrome,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
2632,CDM-4E9996,D'Addario Helicore Orchestral H616 – Si – Medium – 3/4,Marque,D'Addario,1,1,Modèle,Helicore Orchestral,1,1,Instrument,Contrebasse,1,1,Corde,Si,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2634,CDM-0A44AF,Pirastro Evah Pirazzi Orchestra Light – Si – 3/4,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Si,1,1,Taille,3/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2636,CDM-CC96AA,Pirastro Flexocor Orchestra - Heavy – Sol – 4/4,Marque,Pirastro,1,1,Modèle,Flexocor Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2638,CDM-DDEDDB,Pirastro Flexocor Orchestra - Light – Si – 3/4,Marque,Pirastro,1,1,Modèle,Flexocor Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Si,1,1,Taille,3/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
2640,CDM-679A06,Pirastro Permanent Soloist – Fa – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Permanent Soloist,1,1,Instrument,Contrebasse,1,1,Corde,Fa,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2642,CDM-B2AEF2,Pirastro Perpetual Orchestra Heavy – Sol – 3/4,Marque,Pirastro,1,1,Modèle,Perpetual Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,3/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2644,CDM-88E6A0,Thomastik Spirocore Orchestra Light S37W – Ré – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
2646,CDM-00BEF7,D'Addario Helicore – La – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2648,CDM-9F23D1,D'Addario Helicore – Ré – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2650,CDM-6F40FB,D'Addario Helicore Heavy – Sol – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2652,CDM-8D0639,D'Addario Helicore – Sol – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2654,CDM-743A11,D'Addario Helicore Heavy – Do – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2656,CDM-C5DF29,D'Addario Helicore – Do – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Helicore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2658,CDM-1906E8,D'Addario Kaplan Solutions – La – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Kaplan Solutions,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2660,CDM-4585E4,D'Addario Kaplan Solutions – Ré – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Kaplan Solutions,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2662,CDM-ECE5EA,D'Addario Kaplan Solutions – Sol – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Kaplan Solutions,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2664,CDM-A3FCEB,D'Addario Kaplan Solutions – Do – Medium – 4/4,Marque,D'Addario,1,1,Modèle,Kaplan Solutions,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2666,CDM-A7D56D,Jargar Classic – La – Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2668,CDM-E61BFD,Jargar Classic – La – Forte – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2670,CDM-1A4476,Jargar Classic – La – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2672,CDM-31302C,Jargar Classic – Ré – Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2674,CDM-2C26B6,Jargar Classic – Ré – Forte – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2676,CDM-3A9669,Jargar Classic – Ré – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2678,CDM-B15CCC,Jargar Classic – Sol – Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2680,CDM-30DFD0,Jargar Classic – Sol – Forte – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
2682,CDM-7AD29F,Jargar Classic – Sol – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
